  18.0000 1.5106e+05 1.2097e+05 1.8901e+05 1.2414e+05 1.8603e+05 1.4513e+05 1.5950e+05 1.3898e+05 1.6313e+05 1.7710e+05 1.3201e+05 1.5893e+05 1.2414e+05 1.8603e+05 1.4024e+05
  18.2500 1.4124e+05 1.1326e+05 1.7639e+05 1.1623e+05 1.7360e+05 1.3577e+05 1.4904e+05 1.2993e+05 1.5254e+05 1.6547e+05 1.2345e+05 1.4845e+05 1.1623e+05 1.7360e+05 1.3133e+05
  18.5000 1.3215e+05 1.0611e+05 1.6475e+05 1.0890e+05 1.6213e+05 1.2712e+05 1.3938e+05 1.2156e+05 1.4275e+05 1.5473e+05 1.1554e+05 1.3878e+05 1.0890e+05 1.6213e+05 1.2308e+05
  18.7500 1.2375e+05 9.9493e+04 1.5401e+05 1.0212e+05 1.5154e+05 1.1910e+05 1.3044e+05 1.1382e+05 1.3368e+05 1.4479e+05 1.0821e+05 1.2983e+05 1.0212e+05 1.5154e+05 1.1543e+05
  19.0000 1.1597e+05 9.3351e+04 1.4408e+05 9.5816e+04 1.4175e+05 1.1167e+05 1.2217e+05 1.0664e+05 1.2529e+05 1.3559e+05 1.0142e+05 1.2156e+05 9.5816e+04 1.4175e+05 1.0833e+05
  19.2500 1.0875e+05 8.7651e+04 1.3489e+05 8.9969e+04 1.3270e+05 1.0478e+05 1.1451e+05 9.9994e+04 1.1750e+05 1.2707e+05 9.5130e+04 1.1390e+05 8.9969e+04 1.3270e+05 1.0174e+05
  19.5000 1.0206e+05 8.2354e+04 1.2639e+05 8.4537e+04 1.2432e+05 9.8376e+04 1.0740e+05 9.3828e+04 1.1028e+05 1.1918e+05 8.9290e+04 1.0680e+05 8.4537e+04 1.2432e+05 9.5614e+04
  19.7500 9.5841e+04 7.7429e+04 1.1851e+05 7.9486e+04 1.1656e+05 9.2431e+04 1.0081e+05 8.8103e+04 1.0358e+05 1.1185e+05 8.3868e+04 1.0021e+05 7.9486e+04 1.1656e+05 8.9917e+04
  20.0000 9.0066e+04 7.2847e+04 1.1120e+05 7.4785e+04 1.0936e+05 8.6904e+04 9.4694e+04 8.2785e+04 9.7346e+04 1.0504e+05 7.8829e+04 9.4101e+04 7.4785e+04 1.0936e+05 8.4614e+04
  20.2500 8.4696e+04 6.8579e+04 1.0441e+05 7.0408e+04 1.0267e+05 8.1762e+04 8.9008e+04 7.7841e+04 9.1551e+04 9.8718e+04 7.4142e+04 8.8422e+04 7.0408e+04 1.0267e+05 7.9675e+04
  20.5000 7.9700e+04 6.4602e+04 9.8111e+04 6.6328e+04 9.6467e+04 7.6974e+04 8.3719e+04 7.3242e+04 8.6158e+04 9.2839e+04 6.9780e+04 8.3142e+04 6.6328e+04 9.6467e+04 7.5071e+04
  20.7500 7.5048e+04 6.0893e+04 9.2253e+04 6.2523e+04 9.0696e+04 7.2514e+04 7.8798e+04 6.8960e+04 8.1135e+04 8.7368e+04 6.5717e+04 7.8229e+04 6.2523e+04 9.0696e+04 7.0776e+04
  21.0000 7.0712e+04 5.7432e+04 8.6801e+04 5.8972e+04 8.5328e+04 6.8355e+04 7.4215e+04 6.4970e+04 7.6454e+04 8.2274e+04 6.1931e+04 7.3654e+04 5.8972e+04 8.5328e+04 6.6766e+04
  21.2500 6.6670e+04 5.4200e+04 8.1725e+04 5.5656e+04 8.0330e+04 6.4474e+04 6.9944e+04 6.1250e+04 7.2089e+04 7.7528e+04 5.8399e+04 6.9390e+04 5.5656e+04 8.0330e+04 6.3020e+04
  21.5000 6.2898e+04 5.1179e+04 7.6995e+04 5.2556e+04 7.5672e+04 6.0851e+04 6.5960e+04 5.7780e+04 6.8015e+04 7.3102e+04 5.5102e+04 6.5414e+04 5.2556e+04 7.5672e+04 5.9518e+04
  21.7500 5.9373e+04 4.8354e+04 7.2584e+04 4.9657e+04 7.1328e+04 5.7464e+04 6.2240e+04 5.4538e+04 6.4208e+04 6.8968e+04 5.2022e+04 6.1704e+04 4.9657e+04 7.1328e+04 5.6242e+04
  22.0000 5.6078e+04 4.5710e+04 6.8466e+04 4.6944e+04 6.7275e+04 5.4295e+04 5.8764e+04 5.1507e+04 6.0648e+04 6.5105e+04 4.9141e+04 5.8238e+04 4.6944e+04 6.7275e+04 5.3176e+04
  22.2500 5.2994e+04 4.3234e+04 6.4621e+04 4.4403e+04 6.3490e+04 5.1329e+04 5.5513e+04 4.8671e+04 5.7316e+04 6.1492e+04 4.6446e+04 5.4998e+04 4.4403e+04 6.3490e+04 5.0304e+04
  22.5000 5.0107e+04 4.0913e+04 6.1027e+04 4.2022e+04 5.9952e+04 4.8550e+04 5.2471e+04 4.6017e+04 5.4197e+04 5.8110e+04 4.3922e+04 5.1968e+04 4.2022e+04 5.9952e+04 4.7612e+04
  22.7500 4.7403e+04 3.8738e+04 5.7665e+04 3.9790e+04 5.6644e+04 4.5945e+04 4.9622e+04 4.3530e+04 5.1275e+04 5.4944e+04 4.1557e+04 4.9132e+04 3.9790e+04 5.6644e+04 4.5087e+04
  23.0000 4.4868e+04 3.6697e+04 5.4519e+04 3.7695e+04 5.3548e+04 4.3502e+04 4.6954e+04 4.1199e+04 4.8535e+04 5.1978e+04 3.9340e+04 4.6476e+04 3.7695e+04 5.3548e+04 4.2718e+04
  23.2500 4.2490e+04 3.4781e+04 5.1573e+04 3.5729e+04 5.0650e+04 4.1210e+04 4.4452e+04 3.9014e+04 4.5966e+04 4.9197e+04 3.7260e+04 4.3988e+04 3.5729e+04 5.0650e+04 4.0493e+04
  23.5000 4.0259e+04 3.2981e+04 4.8812e+04 3.3882e+04 4.7933e+04 3.9058e+04 4.2105e+04 3.6963e+04 4.3554e+04 4.6588e+04 3.5308e+04 4.1654e+04 3.3882e+04 4.7933e+04 3.8403e+04
  23.7500 3.8164e+04 3.1290e+04 4.6224e+04 3.2147e+04 4.5386e+04 3.7036e+04 3.9902e+04 3.5037e+04 4.1289e+04 4.4140e+04 3.3475e+04 3.9464e+04 3.2147e+04 4.5386e+04 3.6438e+04
  24.0000 3.6195e+04 2.9699e+04 4.3795e+04 3.0514e+04 4.2997e+04 3.5136e+04 3.7833e+04 3.3228e+04 3.9161e+04 4.1842e+04 3.1752e+04 3.7408e+04 3.0514e+04 4.2997e+04 3.4590e+04
  24.2500 3.4344e+04 2.8203e+04 4.1514e+04 2.8978e+04 4.0754e+04 3.3349e+04 3.5889e+04 3.1527e+04 3.7161e+04 3.9682e+04 3.0133e+04 3.5477e+04 2.8978e+04 4.0754e+04 3.2851e+04
  24.5000 3.2604e+04 2.6794e+04 3.9372e+04 2.7533e+04 3.8648e+04 3.1668e+04 3.4061e+04 2.9928e+04 3.5279e+04 3.7651e+04 2.8610e+04 3.3662e+04 2.7533e+04 3.8648e+04 3.1213e+04
  24.7500 3.0966e+04 2.5467e+04 3.7358e+04 2.6171e+04 3.6668e+04 3.0085e+04 3.2341e+04 2.8423e+04 3.3508e+04 3.5742e+04 2.7176e+04 3.1955e+04 2.6171e+04 3.6668e+04 2.9670e+04
  25.0000 2.9424e+04 2.4217e+04 3.5464e+04 2.4887e+04 3.4806e+04 2.8594e+04 3.0722e+04 2.7007e+04 3.1840e+04 3.3945e+04 2.5825e+04 3.0348e+04 2.4887e+04 3.4806e+04 2.8216e+04
  25.2500 2.7971e+04 2.3038e+04 3.3682e+04 2.3677e+04 3.3053e+04 2.7189e+04 2.9198e+04 2.5672e+04 3.0269e+04 3.2253e+04 2.4553e+04 2.8836e+04 2.3677e+04 3.3053e+04 2.6844e+04
  25.5000 2.6602e+04 2.1926e+04 3.2004e+04 2.2536e+04 3.1404e+04 2.5864e+04 2.7762e+04 2.4415e+04 2.8788e+04 3.0660e+04 2.3354e+04 2.7411e+04 2.2536e+04 3.1404e+04 2.5550e+04
  25.7500 2.5311e+04 2.0877e+04 3.0423e+04 2.1458e+04 2.9850e+04 2.4615e+04 2.6408e+04 2.3229e+04 2.7392e+04 2.9158e+04 2.2223e+04 2.6068e+04 2.1458e+04 2.9850e+04 2.4329e+04
  26.0000 2.4093e+04 1.9886e+04 2.8934e+04 2.0441e+04 2.8386e+04 2.3436e+04 2.5131e+04 2.2111e+04 2.6074e+04 2.7742e+04 2.1156e+04 2.4801e+04 2.0441e+04 2.8386e+04 2.3175e+04
  26.2500 2.2944e+04 1.8950e+04 2.7528e+04 1.9480e+04 2.7005e+04 2.2323e+04 2.3926e+04 2.1056e+04 2.4831e+04 2.6406e+04 2.0149e+04 2.3606e+04 1.9480e+04 2.7005e+04 2.2085e+04
  26.5000 2.1858e+04 1.8065e+04 2.6203e+04 1.8571e+04 2.5702e+04 2.1272e+04 2.2788e+04 2.0058e+04 2.3656e+04 2.5145e+04 1.9197e+04 2.2478e+04 1.8571e+04 2.5702e+04 2.1054e+04
  26.7500 2.0831e+04 1.7228e+04 2.4951e+04 1.7711e+04 2.4472e+04 2.0277e+04 2.1713e+04 1.9116e+04 2.2546e+04 2.3954e+04 1.8298e+04 2.1413e+04 1.7711e+04 2.4472e+04 2.0080e+04
  27.0000 1.9861e+04 1.6436e+04 2.3769e+04 1.6898e+04 2.3311e+04 1.9337e+04 2.0696e+04 1.8226e+04 2.1496e+04 2.2828e+04 1.7447e+04 2.0406e+04 1.6898e+04 2.3311e+04 1.9157e+04
  27.2500 1.8943e+04 1.5686e+04 2.2652e+04 1.6127e+04 2.2214e+04 1.8447e+04 1.9735e+04 1.7383e+04 2.0502e+04 2.1764e+04 1.6642e+04 1.9454e+04 1.6127e+04 2.2214e+04 1.8284e+04
  27.5000 1.8074e+04 1.4976e+04 2.1597e+04 1.5398e+04 2.1177e+04 1.7605e+04 1.8826e+04 1.6586e+04 1.9563e+04 2.0758e+04 1.5881e+04 1.8554e+04 1.5398e+04 2.1177e+04 1.7457e+04
